smiles_raw,smiles,valid_rdkit,in_training_set
Cc1nn(C)cc1C(=O)N1CCC(NCC(=O)N(C)C(C)C)C(C)C1,Cc1nn(C)cc1C(=O)N1CCC(NCC(=O)N(C)C(C)C)C(C)C1,True,False
CCc1nnc2n1CC(NC(=O)c1c[nH]nc1-c1ccccc1)CC2,CCc1nnc2n1CC(NC(=O)c1c[nH]nc1-c1ccccc1)CC2,True,False
Cc1cc2cc(Nc3ccc(N4CCOCC4)nc3)ccc2nc1-c1cc2n(n1)CC(C(F)(F)F)NC2,Cc1cc2cc(Nc3ccc(N4CCOCC4)nc3)ccc2nc1-c1cc2n(n1)CC(C(F)(F)F)NC2,True,False
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(C)=O)c(Br)c3)ncc2F)c1,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(C)=O)c(Br)c3)ncc2F)c1,True,False
O=C(Nc1ccc2c(=O)cc[nH]c2c1)c1ccnc(Nc2cccc(Cl)c2)c1,O=C(Nc1ccc2c(=O)cc[nH]c2c1)c1ccnc(Nc2cccc(Cl)c2)c1,True,False
O=C(NC1CCC2(CNC2)NC1)Nc1ccc(N2CCN(C(=O)COc3ccc(F)cc3)c3ccccc23)cc1,O=C(Nc1ccc(N2CCN(C(=O)COc3ccc(F)cc3)c3ccccc32)cc1)NC1CCC2(CNC2)NC1,True,False
COC(=O)c1ccc2c(cnn2C2CCCN(C(=O)OC(C)C)CC2)c1,COC(=O)c1ccc2c(cnn2C2CCCN(C(=O)OC(C)C)CC2)c1,True,False
Cc1noc(CC2(O)CN(C(=O)c3ccc(-c4ccccc4)s3)C2)n1,Cc1noc(CC2(O)CN(C(=O)c3ccc(-c4ccccc4)s3)C2)n1,True,False
CC(NC1CC2CCC1N(C(=O)OC(C)(C)C)C2)c1cccs1,CC(NC1CC2CCC1N(C(=O)OC(C)(C)C)C2)c1cccs1,True,False
CC(=O)NC(C)c1nnc2n1CCN(C(=O)Nc1cccc3cnccc13)CC2,CC(=O)NC(C)c1nnc2n1CCN(C(=O)Nc1cccc3cnccc13)CC2,True,False
CN(CCCNC(=O)/C=C/c1cc2c(Nc3ccccc3)ncnc2cc1O)c1ccncc1-c1ccccc1,CN(CCCNC(=O)/C=C/c1cc2c(Nc3ccccc3)ncnc2cc1O)c1ccncc1-c1ccccc1,True,False
Cn1cc(CCC(=O)N2CCCN(Cc3ccc(C#N)cc3)CC2)c2ccccc21,Cn1cc(CCC(=O)N2CCCN(Cc3ccc(C#N)cc3)CC2)c2ccccc21,True,False
COC(=O)C1(c2ccc(S(=O)(=O)N3C(C)(C)CC4(CC3)OCCCCO4)cc2)CC1,COC(=O)C1(c2ccc(S(=O)(=O)N3CCC4(CC3(C)C)OCCCCO4)cc2)CC1,True,False
CNCC1CC(F)CN1S(=O)(=O)c1cccc(C(N)=O)c1,CNCC1CC(F)CN1S(=O)(=O)c1cccc(C(N)=O)c1,True,False
COc1ccc(C)cc1NC(=O)CN(C)Cc1ccccc1Cl,COc1ccc(C)cc1NC(=O)CN(C)Cc1ccccc1Cl,True,False
O=C(Nc1cccc(Cl)c1)Nc1cc(N2CCN(C3COC3)C(=O)CN2c2ccc3c(N)ncnc3c2)ncn1,Nc1ncnc2cc(N3CC(=O)N(C4COC4)CCN3c3cc(NC(=O)Nc4cccc(Cl)c4)ncn3)ccc12,True,False
COc1ccccc1C(N)c1nc(-c2ccc(Oc3ccccc3)c(Br)c2Cl)no1,COc1ccccc1C(N)c1nc(-c2ccc(Oc3ccccc3)c(Br)c2Cl)no1,True,False
CCNC(=O)NC(=O)C(C)OC(=O)c1cc(=O)[nH]c2cc(OC)ccc12,CCNC(=O)NC(=O)C(C)OC(=O)c1cc(=O)[nH]c2cc(OC)ccc12,True,False
CN(Cc1ccc(Br)cc1)c1nnc(-c2cnccn2)n1CC1CCCCO1,CN(Cc1ccc(Br)cc1)c1nnc(-c2cnccn2)n1CC1CCCCO1,True,False
NC(=O)C(=O)N1CC2CN(C(F)(F)c3cnc(Cl)c(-c4ccc(F)c(F)c4)c3)CC2C1,NC(=O)C(=O)N1CC2CN(C(F)(F)c3cnc(Cl)c(-c4ccc(F)c(F)c4)c3)CC2C1,True,False
O=C(Nc1cccc(N2CCN(Cc3ccc(Oc4cccc(F)c4)c(Cl)c3)CC2)c1)C(O)Cc1ccccc1,O=C(Nc1cccc(N2CCN(Cc3ccc(Oc4cccc(F)c4)c(Cl)c3)CC2)c1)C(O)Cc1ccccc1,True,False
COC(=O)COc1ccc(NC(=O)C2CC2F)cc1Nc1ncc2c(n1)N(C)CCO2,COC(=O)COc1ccc(NC(=O)C2CC2F)cc1Nc1ncc2c(n1)N(C)CCO2,True,False
N#Cc1cc2c(ncn2CCc2ccc(Br)cc2F)c(N2CCCC2)n1,N#Cc1cc2c(ncn2CCc2ccc(Br)cc2F)c(N2CCCC2)n1,True,False
COc1ccccc1N1CCC(ONc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C1=O,COc1ccccc1N1CCC(ONc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C1=O,True,False
Cc1ccc(F)cc1CN1CCC(N2CC(C(=O)NCc3cccc4c3OCO4)CC2(O)CN2CCCC2)CC1,Cc1ccc(F)cc1CN1CCC(N2CC(C(=O)NCc3cccc4c3OCO4)CC2(O)CN2CCCC2)CC1,True,False
N#Cc1ccnc(NC(=O)C(c2ccc(F)cc2)c2ccc(F)cc2)c1,N#Cc1ccnc(NC(=O)C(c2ccc(F)cc2)c2ccc(F)cc2)c1,True,False
CCC(C)Nc1ccc2nnc(-c3cccc(F)c3)n2c1,CCC(C)Nc1ccc2nnc(-c3cccc(F)c3)n2c1,True,False
CC(=O)c1ccc(S(=O)(=O)N2CSCC2C(=O)Nc2ccc(Cl)cc2)cc1F,CC(=O)c1ccc(S(=O)(=O)N2CSCC2C(=O)Nc2ccc(Cl)cc2)cc1F,True,False
COc1cc(-c2cnn(C3CC3)c2)cnc1Br,COc1cc(-c2cnn(C3CC3)c2)cnc1Br,True,False
Cc1ccc(C2(O)CCN(C(=O)c3cc(-c4ccccc4)ccn3)C2)cc1,Cc1ccc(C2(O)CCN(C(=O)c3cc(-c4ccccc4)ccn3)C2)cc1,True,False
CC(NC1CCN(c2ccc(F)c(Cl)c2)C1=O)c1cc2c(Nc3ccccc3)nccc2[nH]1,CC(NC1CCN(c2ccc(F)c(Cl)c2)C1=O)c1cc2c(Nc3ccccc3)nccc2[nH]1,True,False
COc1cc2c(Nc3ccc4[nH]c(=O)c(C)c(C(=O)OC(C)=O)c4c3)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3ccc4[nH]c(=O)c(C)c(C(=O)OC(C)=O)c4c3)ncnc2cc1OCC1CCNCC1,True,False
CC(NC(=O)C(=O)Nc1ccc(-n2cncn2)c(Cl)c1)c1ccc2c(c1)OCO2,CC(NC(=O)C(=O)Nc1ccc(-n2cncn2)c(Cl)c1)c1ccc2c(c1)OCO2,True,False
CC(C)(C)OC(=O)C(Cc1ccc(O)c(O)c1)NC(=O)c1cc2n(n1)CCO2,CC(C)(C)OC(=O)C(Cc1ccc(O)c(O)c1)NC(=O)c1cc2n(n1)CCO2,True,False
CCSC1=NC(=S)N(c2cccc(Cl)c2)C(C)=C1C(=O)c1cccc(NC(=O)C(C)(C)C)c1,CCSc1nc(=S)n(-c2cccc(Cl)c2)c(C)c1C(=O)c1cccc(NC(=O)C(C)(C)C)c1,True,False
Cc1cc(NC(=O)N2CC3CS(=O)(=O)CC3(C#N)C2)nn1-c1cccc(Cl)c1,Cc1cc(NC(=O)N2CC3CS(=O)(=O)CC3(C#N)C2)nn1-c1cccc(Cl)c1,True,False
C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C4CCCN(C)CC4)c3)ncc2F)c1,C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C4CCCN(C)CC4)c3)ncc2F)c1,True,False
Cc1nc2c(c(NCCc3cccnc3)n1)CCCC2,Cc1nc2c(c(NCCc3cccnc3)n1)CCCC2,True,False
CCC(CNC(=O)c1ccns1)NC(=O)C(=O)Nc1ccccc1,CCC(CNC(=O)c1ccns1)NC(=O)C(=O)Nc1ccccc1,True,False
C=CCOc1ccccc1C(=O)Nc1nc(-c2ccc(O)cc2OC)cs1,C=CCOc1ccccc1C(=O)Nc1nc(-c2ccc(O)cc2OC)cs1,True,False
Cc1nc(Cc2ccc(Nc3cc(F)c(N4CCOCC4)cc3OCc3ccccn3)cc2)no1,Cc1nc(Cc2ccc(Nc3cc(F)c(N4CCOCC4)cc3OCc3ccccn3)cc2)no1,True,False
O=C(O)CCC1CCCCC(Nc2nccc(Nc3ccccn3)n2)C1=O,O=C(O)CCC1CCCCC(Nc2nccc(Nc3ccccn3)n2)C1=O,True,False
COc1cc(NC(=O)N2CCCC(Nc3cc(C#N)ccn3)C2)ccc1Cl,COc1cc(NC(=O)N2CCCC(Nc3cc(C#N)ccn3)C2)ccc1Cl,True,False
CCN(CCc1ccc(C(F)(F)F)cc1)CC(C)OC,CCN(CCc1ccc(C(F)(F)F)cc1)CC(C)OC,True,False
CC(C)(C)OC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CCN(C2CC2)C1,CC(C)(C)OC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CCN(C2CC2)C1,True,False
O=C(NC1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccc2c(O)ncnc2c1,O=C(NC1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccc2c(O)ncnc2c1,True,False
CCOC(=O)c1cnc(N2CCOCC2)nc1N1CC(C)N(C(=O)c2cnn(-c3ccccn3)c2)CC1=O,CCOC(=O)c1cnc(N2CCOCC2)nc1N1CC(C)N(C(=O)c2cnn(-c3ccccn3)c2)CC1=O,True,False
NC(=O)c1cccc(Nc2cc(Cl)c(Nc3cccc(Cl)c3)cc2)c1,NC(=O)c1cccc(Nc2ccc(Nc3cccc(Cl)c3)c(Cl)c2)c1,True,False
COC(=O)C(C)(Cc1ccc(F)cc1)Nc1cc(C(F)(F)F)cc(-c2nn[nH]n2)n1,COC(=O)C(C)(Cc1ccc(F)cc1)Nc1cc(C(F)(F)F)cc(-c2nn[nH]n2)n1,True,False
C=C(C)CN1C(=O)CCC2(CCCN(Cc3cc(F)c(F)c(F)c3)C2)O1,C=C(C)CN1OC2(CCCN(Cc3cc(F)c(F)c(F)c3)C2)CCC1=O,True,False
Cc1ccc(C(=O)NC2CCC3CN(Cc4cnon4)CC3C2)n1C,Cc1ccc(C(=O)NC2CCC3CN(Cc4cnon4)CC3C2)n1C,True,False
Cc1[nH]nc(C(=O)N2CCN(c3nccc(C(F)(F)F)n3)CC2)c1O,Cc1[nH]nc(C(=O)N2CCN(c3nccc(C(F)(F)F)n3)CC2)c1O,True,False
Cc1cc2ncnc(N3CCN(S(=O)(=O)c4c(F)cc(F)cc4F)CC3)c2cc1NC(=O)c1ccc([N+](=O)[O-])cc1,Cc1cc2ncnc(N3CCN(S(=O)(=O)c4c(F)cc(F)cc4F)CC3)c2cc1NC(=O)c1ccc([N+](=O)[O-])cc1,True,False
O=C(CCC=Cc1ccccc1)Nc1cc(-c2ccc(O)c(Cl)c2)nn1-c1ccccc1,O=C(CCC=Cc1ccccc1)Nc1cc(-c2ccc(O)c(Cl)c2)nn1-c1ccccc1,True,False
COc1cc2c(Nc3ccc(Nc4cncc(F)c4)cc3)ncnc2cc1OCc1ccc(S(C)(=O)=O)cc1,COc1cc2c(Nc3ccc(Nc4cncc(F)c4)cc3)ncnc2cc1OCc1ccc(S(C)(=O)=O)cc1,True,False
COC(=O)c1cnc(Nc2ccc(F)c(-c3cnc[nH]3)c2)c(Cl)c1,COC(=O)c1cnc(Nc2ccc(F)c(-c3cnc[nH]3)c2)c(Cl)c1,True,False
Cc1nnc(NC(=O)Cc2cn(Cc3ccccc3)nn2)s1,Cc1nnc(NC(=O)Cc2cn(Cc3ccccc3)nn2)s1,True,False
COC(=O)C1=NOC2(CCN(C(=O)C(O)c3cccc(OC)c3)C2)C1,COC(=O)C1=NOC2(CCN(C(=O)C(O)c3cccc(OC)c3)C2)C1,True,False
C#CC1CCN(c2nnc(-c3ccc(OCC)c(OC)c3)n2CC2CC2)CC1,C#CC1CCN(c2nnc(-c3ccc(OCC)c(OC)c3)n2CC2CC2)CC1,True,False
C=CC(=O)Nc1cc(Nc2nc(Nc3ccc(NC(=O)CSCCOC)cc3)ncn2)c(OC)cc1N1CCC(CO)CC1,C=CC(=O)Nc1cc(Nc2ncnc(Nc3ccc(NC(=O)CSCCOC)cc3)n2)c(OC)cc1N1CCC(CO)CC1,True,False
C=CCn1c(=O)c2c(Nc3ccc(NC(C)=O)cc3)ncnc2n1n1c(C)cc2cccc(Nc3ncc(Cl)c(Nc4ccc(NS(C)(=O)=O)cc4)n3)c2c1=O,C=CCn1c(=O)c2c(Nc3ccc(NC(C)=O)cc3)ncnc2n1-n1c(C)cc2cccc(Nc3ncc(Cl)c(Nc4ccc(NS(C)(=O)=O)cc4)n3)c2c1=O,True,False
CC(NC(=O)N1CCOC(C(N)=O)C1)c1ccccc1,CC(NC(=O)N1CCOC(C(N)=O)C1)c1ccccc1,True,False
O=S(=O)(Nc1ccc(SC(F)F)cc1)c1c(F)cccc1F,O=S(=O)(Nc1ccc(SC(F)F)cc1)c1c(F)cccc1F,True,False
CCN(C(=O)C(=O)Nc1ccc(C(C)(C)C#N)cc1)C(C)CS(=O)(=O)CC,CCN(C(=O)C(=O)Nc1ccc(C(C)(C)C#N)cc1)C(C)CS(=O)(=O)CC,True,False
C=C(C)COCCn1nnnc1N1CCC2(CN(Cc3ccccc3)C(=O)CO2)C1,C=C(C)COCCn1nnnc1N1CCC2(CN(Cc3ccccc3)C(=O)CO2)C1,True,False
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(-c3nc(C4CC4)no3)ccc2F)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(-c3nc(C4CC4)no3)ccc2F)cc1,True,False
Cc1nn(C)cc1C(C)NC(=O)Nc1ccc(Nc2ncc(Cl)c(C(F)(F)F)c2C#N)cc1,Cc1nn(C)cc1C(C)NC(=O)Nc1ccc(Nc2ncc(Cl)c(C(F)(F)F)c2C#N)cc1,True,False
CC(=O)c1cccc(NCC(=O)Nc2ccc(S(=O)(=O)NC3=NCCN3C)cc2)c1,CC(=O)c1cccc(NCC(=O)Nc2ccc(S(=O)(=O)NC3=NCCN3C)cc2)c1,True,False
CN(CC1CC1)C(=O)c1ccc2c(ccc3ncnc(Nc4ccc(Oc5cccnc5)cc4)c23)n1,CN(CC1CC1)C(=O)c1ccc2c(ccc3ncnc(Nc4ccc(Oc5cccnc5)cc4)c32)n1,True,False
Cc1ccc(C)c(C(=O)NC2CC(NC(=O)c3nccnc3N)C2)c1,Cc1ccc(C)c(C(=O)NC2CC(NC(=O)c3nccnc3N)C2)c1,True,False
CC(OC(=O)C(Oc1ccc(Br)cc1F)c1ccccc1)C(=O)Nc1nccs1,CC(OC(=O)C(Oc1ccc(Br)cc1F)c1ccccc1)C(=O)Nc1nccs1,True,False
CCOC(=O)c1cn(-c2ccccc2)nc1-c1cccc(C#N)c1,CCOC(=O)c1cn(-c2ccccc2)nc1-c1cccc(C#N)c1,True,False
CCC1(CC)CN(c2nnc(-c3nnc(O)c4ccccc43)n2C)CCN1,CCC1(CC)CN(c2nnc(-c3nnc(O)c4ccccc34)n2C)CCN1,True,False
COC(=O)c1ccccc1N1CCN(C2CCc3c2cccc3[N+](=O)[O-])CC1,COC(=O)c1ccccc1N1CCN(C2CCc3c2cccc3[N+](=O)[O-])CC1,True,False
NC(=O)CC1CCCN(C(=O)c2cc(-c3ccccc3)nn2-c2ccccc2)C1,NC(=O)CC1CCCN(C(=O)c2cc(-c3ccccc3)nn2-c2ccccc2)C1,True,False
O=C(c1ccccn1)N1CCC(NCC2(O)CCN(Cc3ccccc3)C2)CC1,O=C(c1ccccn1)N1CCC(NCC2(O)CCN(Cc3ccccc3)C2)CC1,True,False
CCOCC(=O)N(C)CC1CCN1C(=O)c1ccc(Cl)[nH]1,CCOCC(=O)N(C)CC1CCN1C(=O)c1ccc(Cl)[nH]1,True,False
COc1ccc(C(=O)N2CC(C)S(=O)(=O)C(C)C2)c2ccccc12,COc1ccc(C(=O)N2CC(C)S(=O)(=O)C(C)C2)c2ccccc12,True,False
O=C1CCC(C(=O)NC2(CNC(=O)C3CCOC3)CCCC2)N1,O=C1CCC(C(=O)NC2(CNC(=O)C3CCOC3)CCCC2)N1,True,False
O=C(NC1C2CCOC2C12CCCC2)N1CCN(c2cccc(F)c2F)CC1,O=C(NC1C2CCOC2C12CCCC2)N1CCN(c2cccc(F)c2F)CC1,True,False
COC(C)(CNC(=O)Nc1ccc2oc(CN3CCCC3)nc2c1)CN1CCCCC1,COC(C)(CNC(=O)Nc1ccc2oc(CN3CCCC3)nc2c1)CN1CCCCC1,True,False
C=CCCC(=O)N1CC(NC(=O)C2CC(=O)N(C3CCCC3)C2)C(OC)C1,C=CCCC(=O)N1CC(NC(=O)C2CC(=O)N(C3CCCC3)C2)C(OC)C1,True,False
Cc1cnc(CNC2CCN(C(=O)C3CC(C)(C)C3)C(C)C2)nc1,Cc1cnc(CNC2CCN(C(=O)C3CC(C)(C)C3)C(C)C2)nc1,True,False
O=Cc1nn(-c2ccc(Cl)cc2)c(Nc2c(N)cc3ccccc3c2)c1Cl,Nc1cc2ccccc2cc1Nc1c(Cl)c(C=O)nn1-c1ccc(Cl)cc1,True,False
Cc1cc(S(N)(=O)=O)cc(NC(=O)/C=C/c2cccc(OCc3ccc(Nc4n[nH]cn4)cc3C(=O)N3CCN(C)CC3)c2)c1C#N,Cc1cc(S(N)(=O)=O)cc(NC(=O)/C=C/c2cccc(OCc3ccc(Nc4nc[nH]n4)cc3C(=O)N3CCN(C)CC3)c2)c1C#N,True,False
O=C1NC2(CCOc3ccccc32)Nc2ncccc21,O=C1NC2(CCOc3ccccc32)Nc2ncccc21,True,False
CCCNc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1cc2c(cc1[N+](=O)[O-])OCCO2,CCCNc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1cc2c(cc1[N+](=O)[O-])OCCO2,True,False
CC(=O)Nc1ccc(O)c(-c2nc(-c3ccc(Oc4ccc(F)c(F)c4)nc3)no2)c1,CC(=O)Nc1ccc(O)c(-c2nc(-c3ccc(Oc4ccc(F)c(F)c4)nc3)no2)c1,True,False
CC(C)CN1CC2CN(C(=O)Nc3ccc(Br)cc3)CCN2C1=O,CC(C)CN1CC2CN(C(=O)Nc3ccc(Br)cc3)CCN2C1=O,True,False
CCC1C(C)CCN1c1nnc(C2CC2)n1CCOc1cccc(Cl)c1,CCC1C(C)CCN1c1nnc(C2CC2)n1CCOc1cccc(Cl)c1,True,False
NC(=O)NCCC(=O)N1CC2(C1)CCN(Cc1cscn1)C2,NC(=O)NCCC(=O)N1CC2(CCN(Cc3cscn3)C2)C1,True,False
CCC(CC(C)C)C(=O)N1CC(NC(=O)C(C)(C)CNC(C)=O)C1,CCC(CC(C)C)C(=O)N1CC(NC(=O)C(C)(C)CNC(C)=O)C1,True,False
CNC(=O)C(C)N1CC(N(C)C(=O)c2ccn(-c3ccccc3)n2)C1,CNC(=O)C(C)N1CC(N(C)C(=O)c2ccn(-c3ccccc3)n2)C1,True,False
Cc1nccn1CCNS(=O)(=O)c1cn(C)c(=O)nc1O,Cc1nccn1CCNS(=O)(=O)c1cn(C)c(=O)nc1O,True,False
O=C(O)C(Nc1nc2cccc(N3CCOCC3)c2[nH]1)c1ccc(Oc2cccnc2)cc1,O=C(O)C(Nc1nc2cccc(N3CCOCC3)c2[nH]1)c1ccc(Oc2cccnc2)cc1,True,False
Cc1nc2c(ncnc2-c2c(F)cc(F)c(Nc3cccc(Cl)c3F)c2)[nH]1,Cc1nc2c(-c3cc(Nc4cccc(Cl)c4F)c(F)cc3F)ncnc2[nH]1,True,False
Cc1cc(Oc2ncnc3cccc(Cl)c23)ccc1Nc1nc(Nc2ccc(Cl)c(CN3CCOCC3)c2)nc2c1CC(C)O2,Cc1cc(Oc2ncnc3cccc(Cl)c23)ccc1Nc1nc(Nc2ccc(Cl)c(CN3CCOCC3)c2)nc2c1CC(C)O2,True,False
CC(c1ccccc1)n1cnc(Nc2ccccc2)c1N,CC(c1ccccc1)n1cnc(Nc2ccccc2)c1N,True,False
N#Cc1ccc2c(N3CC=CC3)c(Cl)cnc2c1,N#Cc1ccc2c(N3CC=CC3)c(Cl)cnc2c1,True,False
COc1cc(C2(C(=O)NC(CCC#N)c3ccccc3)CCC2)ccc1NS(C)(=O)=O,COc1cc(C2(C(=O)NC(CCC#N)c3ccccc3)CCC2)ccc1NS(C)(=O)=O,True,False
Cn1cc(C(=O)N2CCCC3(CC(=O)N(Cc4ccsc4)C3=O)C2)c(=O)n(C)c1=O,Cn1cc(C(=O)N2CCCC3(CC(=O)N(Cc4ccsc4)C3=O)C2)c(=O)n(C)c1=O,True,False
O=C(NC1CC(c2ccccc2)C1)c1ccc2c(c1)C1CNCC1N(CCCN1CCOCC1)CC2,O=C(NC1CC(c2ccccc2)C1)c1ccc2c(c1)C1CNCC1N(CCCN1CCOCC1)CC2,True,False
C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3)ncnc2cc1OCC1CN(C(C)(C)C)CCC1N1CCCC(Oc2nccc(Nc3ccc(OC)cc3OC)n2)C1=O,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3)ncnc2cc1OCC1CN(C(C)(C)C)CCC1N1CCCC(Oc2nccc(Nc3ccc(OC)cc3OC)n2)C1=O,True,False
CC(=O)c1ccc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c(F)c1F,CC(=O)c1ccc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c(F)c1F,True,False
CC(C)(CNC(=O)NCCCc1cccc2cccnc12)C1=CC=CN/C=C\NC1=C1/C(=C/c2cccc3c2OCCO3)Oc2ccc(Nc3ccc(NC(=O)OC(C)(C)C)nc3)cc21,CC(C)(C)OC(=O)Nc1ccc(Nc2ccc3o/c(=C\c4cccc5c4OCCO5)c(=C4N/C=C\NC=CC=C4C(C)(C)CNC(=O)NCCCc4cccc5cccnc45)c3c2)cn1,True,False
N#Cc1cccc(OCc2ccn(CC3COc4ccc(Cl)cc4C3)n2)c1,N#Cc1cccc(OCc2ccn(CC3COc4ccc(Cl)cc4C3)n2)c1,True,False
CCC(CC)NC(=O)c1nnc(N2CCN(c3ncccc3C#N)CC2)n1CC(C)N(C)C,CCC(CC)NC(=O)c1nnc(N2CCN(c3ncccc3C#N)CC2)n1CC(C)N(C)C,True,False
CCOCC(=O)N1CCC(NCc2nnc(-c3ccc(F)cc3)o2)CC1C,CCOCC(=O)N1CCC(NCc2nnc(-c3ccc(F)cc3)o2)CC1C,True,False
COc1cc(Br)c(O)c(Nc2ccc(O)c(Cl)c2)c1,COc1cc(Br)c(O)c(Nc2ccc(O)c(Cl)c2)c1,True,False
Cc1cc2nnc(SCc3cn(-c4c(F)cccc4F)nc3C)n2c2ccccc12,Cc1nn(-c2c(F)cccc2F)cc1CSc1nnc2cc(C)c3ccccc3n12,True,False
CC(=O)c1cc(C(=O)N2CC3(C2)COCC(=O)N3CC(F)F)c(Cl)nc1C,CC(=O)c1cc(C(=O)N2CC3(COCC(=O)N3CC(F)F)C2)c(Cl)nc1C,True,False
CC1CCCN(Cc2nnc(-c3ccc(Cl)cc3)o2)C1C(=O)O,CC1CCCN(Cc2nnc(-c3ccc(Cl)cc3)o2)C1C(=O)O,True,False
C#CCN1CCCC1C1CCCN(C(=O)c2cncnc2O)C1,C#CCN1CCCC1C1CCCN(C(=O)c2cncnc2O)C1,True,False
CC(NC(=O)Nc1ccc2nc(O)[nH]c2c1)c1nc2cc(Cl)c(Cl)cc2[nH]1,CC(NC(=O)Nc1ccc2nc(O)[nH]c2c1)c1nc2cc(Cl)c(Cl)cc2[nH]1,True,False
Cc1nc(NC(=O)N2CCC(c3ccc(F)c(F)c3)C2(C)C)nn1C,Cc1nc(NC(=O)N2CCC(c3ccc(F)c(F)c3)C2(C)C)nn1C,True,False
Cc1cc(C(=O)N2CCC(C(=O)N3CCN(c4ccccc4)CC3)CC2)c(C)n1Cc1ccc2c(c1)OCO2,Cc1cc(C(=O)N2CCC(C(=O)N3CCN(c4ccccc4)CC3)CC2)c(C)n1Cc1ccc2c(c1)OCO2,True,False
Cc1nc(S(=O)(=O)N2CCN(C(=O)c3cc4n(n3)C(c3ccccc3)C(N)CC4)CC2)cn1C,Cc1nc(S(=O)(=O)N2CCN(C(=O)c3cc4n(n3)C(c3ccccc3)C(N)CC4)CC2)cn1C,True,False
CCN(CC)C(=O)c1ccc(Nc2ccc(-n3ccnc3)cc2)cc1,CCN(CC)C(=O)c1ccc(Nc2ccc(-n3ccnc3)cc2)cc1,True,False
COC(=O)CN(C)C(=O)C1CCN(C(=O)Nc2nc(-c3ccc(F)c(Cl)c3)cs2)CC1,COC(=O)CN(C)C(=O)C1CCN(C(=O)Nc2nc(-c3ccc(F)c(Cl)c3)cs2)CC1,True,False
NC(=O)NCc1ccc(C(=O)NCCOc2ccccc2C(F)(F)F)cc1,NC(=O)NCc1ccc(C(=O)NCCOc2ccccc2C(F)(F)F)cc1,True,False
CC(=O)N1C(C(=O)Nc2cnn(C(C)c3ccccc3)c2)CCN1Cc1ccccc1,CC(=O)N1C(C(=O)Nc2cnn(C(C)c3ccccc3)c2)CCN1Cc1ccccc1,True,False
O=C(NCCc1cccc([N+](=O)[O-])c1)Nc1ccccc1OC1CCOC1,O=C(NCCc1cccc([N+](=O)[O-])c1)Nc1ccccc1OC1CCOC1,True,False
COc1cc2c(Nc3cc(N4CCOCC4)ncn3)ncnc2cc1OCCCN1CCOCC1,COc1cc2c(Nc3cc(N4CCOCC4)ncn3)ncnc2cc1OCCCN1CCOCC1,True,False
Cc1cc(Oc2ncnc3c2ncnc3Nc2ccc(Br)cc2)ccc1Cl,Cc1cc(Oc2ncnc3c(Nc4ccc(Br)cc4)ncnc23)ccc1Cl,True,False
C=Cc1ccc(CCNc2ncnc3c2ncn3-c2ccccc2)cc1,C=Cc1ccc(CCNc2ncnc3c2ncn3-c2ccccc2)cc1,True,False
CCOC(=O)c1cc(S(=O)(=O)N2CCC(S(=O)(=O)NC(C)C)C2)ccc1F,CCOC(=O)c1cc(S(=O)(=O)N2CCC(S(=O)(=O)NC(C)C)C2)ccc1F,True,False
Cc1cc(NC(=O)c2ccc(F)cc2)ccc1NCC1COc2ccccc2O1,Cc1cc(NC(=O)c2ccc(F)cc2)ccc1NCC1COc2ccccc2O1,True,False
C=CC(=O)Nc1cc(Nc2cc(C#N)c3ncc(C#N)c(N)c3c2)c(OC)cc1F,C=CC(=O)Nc1cc(Nc2cc(C#N)c3ncc(C#N)c(N)c3c2)c(OC)cc1F,True,False
COc1cc(O)ncc1C(=O)Nc1ccc(F)cc1,COc1cc(O)ncc1C(=O)Nc1ccc(F)cc1,True,False
COc1ccc(NC(=O)N2CCCCC2c2ccc(F)cc2F)cc1,COc1ccc(NC(=O)N2CCCCC2c2ccc(F)cc2F)cc1,True,False
C=CC(=O)Nc1cccc(Nc2nc(Cl)nc3ncccc23)c1,C=CC(=O)Nc1cccc(Nc2nc(Cl)nc3ncccc23)c1,True,False
